,Unnamed: 0,Player,College,Conf,G,MP,MP_G,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
29,29,Anton Gill,Nebraska,Big Ten,43,969,22.5,2.3,6.1,0.8,2.1,1.4,4,0.9,1.1,0.3,1.6,1.9,0.9,0.4,0,0.8,1.4,6.9
30,30,Reggie Lynch,Minnesota,Big Ten,49,1185,24.2,3.4,6.1,3.4,6.1,0,0,2.1,3.2,2.4,4.3,6.7,0.7,0.5,3.7,1.5,3.2,9
31,31,Isaiah Roby,Nebraska,Big Ten,97,2319,23.9,2.9,6.1,2.4,4.6,0.5,1.5,1.8,2.6,1.6,3.9,5.5,1.5,0.8,1.6,1.6,2.8,8.1
32,32,Devonte Green,Indiana,Big Ten,91,1886,20.7,2.4,6,1.2,3,1.2,3,1.1,1.6,0.3,2.1,2.3,2.1,1,0.3,1.8,1.1,7
33,33,Justin Smith,Indiana,Big Ten,66,1330,20.2,3.1,6,2.9,5.3,0.2,0.6,1,1.8,1.6,2.3,3.8,0.5,0.4,0.4,1.5,2.2,7.4
34,34,C.J. Gettys,Rutgers,Big Ten,33,725,22,3.2,5.9,3.2,5.9,0,0,1.3,1.9,2,3.2,5.2,1.2,0.4,0.8,1.6,2.5,7.7
35,35,Omari Grier,Rutgers,Big Ten,31,652,21,2.5,5.8,1.5,3.1,1.1,2.7,1.5,1.7,0.4,1.1,1.5,0.7,0.4,0.1,1,1.2,7.6
36,36,Kipper Nichols,Illinois,Big Ten,85,1477,17.4,2.5,5.8,1.8,3.7,0.7,2,1.4,1.8,1,2.2,3.3,0.7,0.6,0.3,0.9,2.4,7.1
37,37,Kendall Stephens,Purdue,Big Ten,24,340,14.2,2,5.8,0.4,0.8,1.6,5,0.5,0.8,0.2,1,1.3,0.9,0.4,0.2,0.5,1.2,6.1
38,38,Deyonta Davis,Michigan State,Big Ten,35,650,18.6,3.4,5.7,3.4,5.7,0,0,0.7,1.1,2.1,3.4,5.5,0.7,0.3,1.8,0.9,2.3,7.5
39,39,Peter Kiss,Rutgers,Big Ten,30,543,18.1,2.2,5.7,1.2,2.5,1,3.2,0.6,1,0.6,1.6,2.2,0.9,0.4,0.1,0.9,1.3,6
40,40,Zak Showalter,Wisconsin,Big Ten,72,2187,30.4,2.7,5.7,1.5,2.5,1.2,3.2,1.2,1.5,0.8,2.6,3.3,2,1.3,0.2,1.2,2.8,7.9
41,41,Mark Smith,Illinois,Big Ten,31,591,19.1,1.9,5.7,1.4,3.5,0.5,2.2,1.4,1.7,0.6,0.8,1.4,1.4,0.6,0.1,1.3,2.5,5.8
42,42,Trevor Thompson,Ohio State,Big Ten,67,1365,20.4,3.1,5.7,3.1,5.7,0,0,2.2,3.1,2.2,4.9,7,0.3,0.3,1.3,1.3,3.1,8.5
43,43,D.J. Wilson,Michigan,Big Ten,64,1313,20.5,3,5.7,2.2,3.6,0.8,2.1,0.9,1.1,1,2.5,3.5,0.9,0.4,1,0.8,1.5,7.6
44,44,Aljami Durham,Indiana,Big Ten,65,1557,24,2.2,5.4,1.3,2.8,0.8,2.5,1.4,2,0.2,1.7,1.9,1.4,0.4,0.2,1,2,6.6
45,45,Ryan Cline,Purdue,Big Ten,139,2997,21.6,2.2,5.3,0.4,1.1,1.7,4.2,0.3,0.5,0.1,1.9,2,2,0.4,0.1,0.7,1.3,6.3
46,46,Aaron Falzon,Northwestern,Big Ten,80,1516,19,1.9,5.3,0.4,1.1,1.5,4.2,0.8,1.1,0.7,1.6,2.3,0.7,0.3,0.3,0.6,1.7,6.1
47,47,Mike Thorne,Illinois,Big Ten,32,489,15.3,2.7,5.3,2.7,5.3,0,0,1.5,2.8,1.6,2.9,4.6,0.3,0.1,0.4,1.2,2.1,7
48,48,Mark Alstork,Illinois,Big Ten,32,724,22.6,1.8,5.2,1.2,2.8,0.6,2.5,1.7,2.3,1.3,2.1,3.4,1.8,0.8,0.4,1.4,2.6,5.8
49,49,Matt McQuaid,Michigan State,Big Ten,140,3114,22.2,2.1,5.2,0.7,1.7,1.4,3.5,0.8,1,0.6,1.4,1.9,1.5,0.4,0.1,0.8,1.9,6.3
50,50,Adam Woodbury,Iowa,Big Ten,33,836,25.3,2.8,5.2,2.8,5.2,0,0,1.9,2.7,3.1,5.2,8.3,0.9,0.5,0.3,1.3,2.5,7.6
51,51,Miller Kopp,Northwestern,Big Ten,32,545,17,1.9,5.1,1.2,2.8,0.7,2.3,0.4,0.6,0.5,1.7,2.2,1.1,0.4,0.4,1.1,1.6,4.9
52,52,Thomas Allen,Nebraska,Big Ten,61,1194,19.6,2.1,5,1.3,2.6,0.9,2.4,0.7,0.8,0.2,1.6,1.8,1.2,0.7,0.1,0.8,0.6,5.8
53,53,Zavier Simpson,Michigan,Big Ten,116,2669,23,2.2,5,1.7,3.3,0.5,1.8,0.9,1.5,0.3,2.6,2.9,3.7,1.1,0.1,1.3,1.5,5.9
54,54,Nicholas Baer,Iowa,Big Ten,129,2530,19.6,2.2,4.9,1.1,2,1.1,2.9,0.7,1.1,1.5,2.9,4.5,1.3,1,0.9,0.8,1.9,6.1
55,55,Isiah Brown,Northwestern,Big Ten,60,789,13.2,1.7,4.9,1.3,3.3,0.4,1.6,1.5,1.9,0.3,0.8,1.1,1.2,0.5,0.1,1.1,1.6,5.3
56,56,Jack McVeigh,Nebraska,Big Ten,78,1370,17.6,1.8,4.9,0.7,1.6,1.1,3.3,0.7,0.9,0.5,1.8,2.3,0.7,0.4,0.2,0.7,1.1,5.3
57,57,Ed Morrow,Nebraska,Big Ten,54,973,18,2.7,4.9,2.7,4.9,0,0,1.1,1.8,2.3,2.9,5.2,0.2,0.1,0.9,1.4,2.5,6.4
58,58,Evan Taylor,Nebraska,Big Ten,64,1606,25.1,2.1,4.9,1.7,4,0.3,1,1.3,1.8,0.7,2.5,3.2,1.7,0.9,0.3,1.2,1.9,5.8
59,59,Nick Zeisloft,Indiana,Big Ten,35,703,20.1,2.1,4.9,0.2,0.5,1.9,4.5,0.5,0.6,0.3,1.3,1.6,0.8,0.2,0.1,0.5,1.3,6.5
60,60,OG Anunoby,Indiana,Big Ten,50,868,17.4,2.7,4.8,2.1,3.3,0.5,1.5,0.9,1.8,1.4,2.1,3.5,0.8,1,0.9,1.1,1.7,6.8
61,61,Aaron Henry,Michigan State,Big Ten,39,860,22.1,2.4,4.8,2,3.8,0.4,1,0.9,1.3,1,2.8,3.8,1.6,0.6,0.5,1.3,1.8,6
62,62,Issa Thiam,Rutgers,Big Ten,90,1980,22,1.8,4.8,0.7,1.7,1.1,3.1,0.4,0.6,0.7,2.2,2.9,0.5,0.6,0.2,0.8,1.4,5
63,63,Charles Buggs,Minnesota,Big Ten,28,675,24.1,2.2,4.7,1.4,2.1,0.8,2.6,0.7,0.9,0.6,2.2,2.9,0.6,0.6,0.5,0.9,1.8,5.9
64,64,Aubrey Dawkins,Michigan,Big Ten,36,568,15.8,2.4,4.7,1.1,1.9,1.2,2.8,0.6,0.8,0.6,1.8,2.5,0.5,0.4,0.1,0.6,1.3,6.5
65,65,Michael Jacobson,Nebraska,Big Ten,65,1366,21,1.9,4.7,1.8,4.1,0.1,0.6,1.4,1.9,2.4,2.8,5.2,0.8,0.6,0.8,0.7,2.4,5.3
66,66,Greg Lewis,Rutgers,Big Ten,31,654,21.1,1.7,4.7,1.7,4.7,0,0,0.6,1.4,1.8,3.3,5.1,0.6,0.4,1.1,1.1,2.5,4
67,67,Anthony Gaines,Northwestern,Big Ten,64,1449,22.6,1.7,4.6,1.3,3.3,0.3,1.3,1.8,2.4,0.9,2.7,3.6,1.7,0.7,0.4,1.1,2,5.5
68,68,P.J. Thompson,Purdue,Big Ten,107,2822,26.4,2.1,4.6,0.7,1.4,1.4,3.3,1.3,1.6,0.6,1.4,2,2.4,1,0,0.8,1.8,6.9
69,69,Matt Haarms,Purdue,Big Ten,73,1455,19.9,2.8,4.5,2.7,4.1,0.1,0.4,1.3,2.1,1.3,2.9,4.3,0.9,0.3,2.1,1,2.5,7
70,70,Jack Nunge,Iowa,Big Ten,33,517,15.7,2,4.5,1.4,2.8,0.6,1.7,1.1,1.5,1.1,1.7,2.8,1,0.6,0.8,1,1.2,5.7
71,71,Cordell Pemsl,Iowa,Big Ten,68,1210,17.8,2.7,4.5,2.7,4.5,0,0,1.8,2.9,1.5,3.2,4.7,1.3,0.5,0.5,1.5,2.1,7.2
72,72,Eric Curry,Minnesota,Big Ten,49,961,19.6,1.9,4.4,1.8,3.6,0.1,0.8,1.2,1.8,1.3,3.2,4.6,1.4,0.5,0.6,1.1,2,5.1
73,73,Myreon Jones,Penn State,Big Ten,30,324,10.8,1.3,4.4,0.7,2.2,0.6,2.2,0.8,1,0.1,0.9,1,0.5,0.5,0,0.5,0.5,4
74,74,Benny Parker,Nebraska,Big Ten,34,878,25.8,1.7,4.4,1,2.1,0.7,2.2,0.7,0.9,0.4,1.9,2.3,2.2,1.1,0.1,1.2,2.3,4.8
75,75,Aaron Jordan,Illinois,Big Ten,119,2047,17.2,1.7,4.3,0.6,1.6,1.1,2.7,1,1.2,0.8,1.8,2.6,0.8,0.6,0.2,0.5,1.8,5.4
76,76,Jonathan Laurent,Rutgers,Big Ten,58,1068,18.4,1.9,4.3,1.8,3.6,0.2,0.7,1.3,1.8,0.8,2.8,3.7,0.6,0.5,0.2,1.3,1.8,5.3
77,77,Isaiah Livers,Michigan,Big Ten,75,1396,18.6,2,4.2,1,1.8,1,2.4,0.5,0.7,0.8,2.2,3.1,0.5,0.5,0.4,0.6,1.4,5.5
78,78,Te'Jon Lucas,Illinois,Big Ten,60,1262,21,1.9,4.2,1.6,3.3,0.3,0.9,1.2,2.1,0.3,1.7,2.1,3.2,1.1,0.1,1.8,2.2,5.2
79,79,Caleb McConnell,Rutgers,Big Ten,31,481,15.5,1.7,4.2,1.1,2.4,0.6,1.8,1.4,1.7,0.5,2,2.5,1,0.8,0.1,1.2,1.3,5.5
80,80,Brevin Pritzl,Wisconsin,Big Ten,91,1818,20,1.7,4.2,0.7,1.5,1,2.7,1,1.2,0.6,1.9,2.5,0.6,0.5,0.1,0.4,1.2,5.4
81,81,Dion Wiley,Maryland,Big Ten,48,813,16.9,1.6,4.2,0.6,1.3,1.1,2.9,0.4,0.5,0.4,1.3,1.7,0.6,0.4,0.2,0.7,1.1,4.7
82,82,Trevion Williams,Purdue,Big Ten,34,349,10.3,2.3,4.2,2.3,4.1,0,0.1,0.6,1.1,1.8,2.2,4,0.5,0.4,0.4,0.6,1.9,5.2
83,83,De'Ron Davis,Indiana,Big Ten,79,1164,14.7,2.3,4.1,2.3,4.1,0,0,1.8,2.8,1.3,1.8,3.1,0.9,0.5,0.8,1.1,2.3,6.4
84,84,Austin Grandstaff,Ohio State,Big Ten,10,115,11.5,1.6,4.1,0.4,0.5,1.2,3.6,0,0,0,0.3,0.3,0,0.3,0,0.6,0.6,4.4
85,85,Collin Hartman,Indiana,Big Ten,58,1119,19.3,1.7,4.1,0.9,1.6,0.8,2.5,0.5,0.6,0.9,2,2.9,1.4,0.6,0.2,0.8,2.5,4.7
86,86,Jared Nickens,Maryland,Big Ten,101,1545,15.3,1.5,4.1,0.3,0.8,1.2,3.3,0.3,0.4,0.3,1.1,1.4,0.3,0.2,0.1,0.5,1,4.5
87,87,Evan Boudreaux,Purdue,Big Ten,25,299,12,1.8,4,1.4,2.9,0.4,1,1.2,1.7,1.5,1.5,3,0.6,0.2,0.1,0.6,1.4,5.2
88,88,Nojel Eastern,Purdue,Big Ten,73,1481,20.3,2,4,1.9,3.8,0,0.2,1.2,2,1.4,2.6,4,1.8,0.8,0.2,1.2,1.9,5.2
89,89,Aleem Ford,Wisconsin,Big Ten,64,1233,19.3,1.5,4,0.4,1,1.1,3,0.5,0.6,0.5,1.9,2.3,0.6,0.3,0.2,0.6,1.7,4.5
90,90,Jeriah Horne,Nebraska,Big Ten,29,341,11.8,1.6,4,0.9,1.7,0.8,2.3,0.3,0.5,0.3,1.6,1.9,0.4,0.2,0.1,0.8,0.9,4.3
91,91,Khalid Lewis,Illinois,Big Ten,32,741,23.2,1.5,4,1.3,3.2,0.2,0.8,0.8,1.2,0.2,1.4,1.7,3,0.9,0.1,1.3,1.6,3.9
92,92,Xavier Tillman,Michigan State,Big Ten,74,1240,16.8,2.5,4,2.4,3.7,0.1,0.4,1.5,2.1,1.8,3.3,5.1,1,0.6,1.2,1,2,6.6
93,93,Jamir Harris,Minnesota,Big Ten,28,394,14.1,1.4,3.9,0.4,1,1,2.9,0.2,0.4,0.2,0.7,0.9,0.6,0.3,0,0.5,0.9,3.9
94,94,Khalil Iverson,Wisconsin,Big Ten,135,2787,20.6,2.1,3.9,2,3.5,0.1,0.4,1.2,2,1.3,2.4,3.7,1,0.6,0.6,1.2,1.3,5.4
95,95,Jordy Tshimanga,Nebraska,Big Ten,62,812,13.1,1.7,3.9,1.7,3.9,0,0,1,1.7,1.8,2.5,4.3,0.4,0.4,0.5,1.3,2.3,4.5
96,96,Myles Johnson,Rutgers,Big Ten,31,546,17.6,2.1,3.8,2.1,3.8,0,0,0.5,1.4,2.5,3.2,5.7,1.1,0.7,0.7,1.1,2.7,4.8
97,97,Kobe King,Wisconsin,Big Ten,44,837,19,1.7,3.8,1.2,2.3,0.5,1.6,0.5,0.7,0.6,1.3,2,0.5,0.3,0.1,0.5,0.8,4.5
98,98,Jon Teske,Michigan,Big Ten,98,1598,16.3,1.9,3.8,1.7,2.9,0.2,0.8,0.9,1.6,1.4,2.7,4.1,0.5,0.5,1.1,0.3,1.6,5.1
99,99,Andre Wesson,Ohio State,Big Ten,98,2004,20.4,1.6,3.8,0.9,1.8,0.7,2.1,0.9,1.3,0.8,1.6,2.4,1.1,0.4,0.3,1.2,2.2,4.7
0,0,Nana Akenten,Nebraska,Big Ten,35,381,10.9,1.3,3.7,0.6,1.2,0.7,2.5,0.3,0.5,0.6,1.5,2.1,0.2,0.3,0.1,0.3,1.2,3.6
1,1,Donovon Jack,Penn State,Big Ten,32,443,13.8,1.8,3.7,1.5,2.6,0.3,1.1,1.2,2,0.8,2.1,2.9,0.2,0.1,0.6,0.8,2.6,5.2
2,2,Gavin Skelly,Northwestern,Big Ten,98,1716,17.5,1.7,3.7,1.3,2.4,0.5,1.3,1.2,1.7,1.2,2.4,3.6,1,0.4,0.8,1.2,2.5,5.2
3,3,Aaron Wheeler,Purdue,Big Ten,36,495,13.8,1.7,3.7,0.8,1.4,0.9,2.4,0.5,0.9,0.9,2.1,3,0.4,0.6,0.5,0.7,1.8,4.7
4,4,Mark Donnal,Michigan,Big Ten,72,1123,15.6,2.1,3.6,1.9,2.9,0.3,0.7,1.2,1.6,1.3,1.5,2.8,0.2,0.3,0.5,0.5,2,5.7
5,5,Alvin Ellis,Michigan State,Big Ten,68,929,13.7,1.5,3.6,0.7,1.4,0.8,2.2,0.8,1.2,0.5,1.8,2.3,1.1,0.5,0.3,0.9,1.4,4.6
6,6,Davonte Fitzgerald,Minnesota,Big Ten,31,413,13.3,1.4,3.5,0.9,2.1,0.5,1.4,0.4,0.8,0.5,2,2.4,0.3,0.3,0.4,0.4,1.6,3.7
7,7,Dale Jones,Iowa,Big Ten,11,94,8.5,1.2,3.5,0.3,1,0.9,2.5,0,0,0.3,1.7,2,0.4,0.1,0.2,0.5,1.5,3.3
8,8,Kenny Goins,Michigan State,Big Ten,131,2521,19.2,1.6,3.4,1.1,2,0.5,1.4,0.6,0.9,1.3,3.8,5.1,1.3,0.4,0.8,1,1.8,4.2
9,9,Curtis Jones,Indiana,Big Ten,40,450,11.3,1.1,3.4,0.5,1.4,0.6,2,0.5,0.7,0.2,1.1,1.3,0.9,0.4,0.1,0.7,0.8,3.4
10,10,Dom Uhl,Iowa,Big Ten,81,1132,14,1.3,3.4,0.8,2.1,0.5,1.3,0.9,1.4,0.9,2.1,3,0.9,0.3,0.3,0.8,1,3.9
11,11,Da'Monte Williams,Illinois,Big Ten,31,523,16.9,1.1,3.4,0.8,2.1,0.3,1.3,1,1.4,1,1.9,2.9,1.1,0.7,0.1,0.9,1.4,3.5
12,12,Daniel Giddens,Ohio State,Big Ten,33,599,18.2,1.5,3.3,1.5,3.3,0,0,0.8,1.7,1.5,2.1,3.6,0.3,0.5,1.5,1,3.3,3.8
13,13,Ahmad Gilbert,Minnesota,Big Ten,36,370,10.3,1,3.3,0.5,1.4,0.5,1.9,0.2,0.4,0.3,1.2,1.5,0.5,0.4,0.1,0.6,0.9,2.7
14,14,Sanjay Lumpkin,Northwestern,Big Ten,68,1764,25.9,1.8,3.3,1.3,2,0.4,1.3,1.1,1.6,1.4,3.8,5.2,1.3,0.6,0.3,0.9,3,5
15,15,Pete Nance,Northwestern,Big Ten,23,319,13.9,1.1,3.3,0.7,1.6,0.4,1.7,0.2,0.5,0.4,1.3,1.8,0.8,0.3,0.3,0.7,1.2,2.9
16,16,Nathan Taphorn,Northwestern,Big Ten,59,709,12,1.5,3.3,0.4,0.8,1.1,2.5,0.4,0.6,0.4,1.4,1.8,0.7,0.2,0.3,0.5,1.3,4.6
17,17,Michal Cekovsky,Maryland,Big Ten,74,946,12.8,2.1,3.2,2.1,3.2,0,0,0.9,1.6,0.9,1.7,2.6,0.3,0.2,0.8,0.8,2.1,5.1
18,18,Evan Fitzner,Indiana,Big Ten,31,357,11.5,1.3,3.2,0.8,1.4,0.5,1.8,0.3,0.5,0.5,1.5,2,0.4,0.3,0.1,0.4,1.1,3.5
19,19,Tevian Jones,Illinois,Big Ten,24,217,9,1.3,3.2,0.8,1.3,0.5,1.8,0.4,0.5,0.7,0.7,1.4,0.2,0.5,0,0.2,1.2,3.5
20,20,Ryan Kriener,Iowa,Big Ten,90,1002,11.1,1.7,3.2,1.6,2.7,0.1,0.5,0.6,1,0.7,1.7,2.4,0.7,0.4,0.3,0.8,1.6,4.2
21,21,Micah Potter,Ohio State,Big Ten,59,714,12.1,1.5,3.2,1.1,2,0.4,1.2,0.8,1.1,1.1,1.6,2.8,0.3,0.2,0.4,0.5,1.8,4.1
22,22,Nazeer Bostick,Penn State,Big Ten,53,721,13.6,1.2,3.1,1.1,2.4,0.1,0.7,1,1.3,0.6,1.2,1.8,0.6,0.5,0.2,0.9,1.3,3.5
23,23,Jaylen Brantley,Maryland,Big Ten,65,814,12.5,1.3,3.1,0.6,1.4,0.7,1.7,0.5,0.7,0.2,1.3,1.5,0.8,0.4,0,0.5,1,3.7
24,24,Maishe Dailey,Iowa,Big Ten,80,1071,13.4,1.2,3.1,0.7,1.4,0.5,1.7,0.5,0.7,0.2,1.5,1.7,1.1,0.3,0,0.7,0.7,3.5
25,25,Devin Foster,Penn State,Big Ten,31,588,19,1.4,3.1,1.1,2.3,0.3,0.7,0.9,1.5,0.7,1.7,2.4,1.2,0.3,0,0.8,2,4
26,26,Johnny Hill,Purdue,Big Ten,35,619,17.7,1.7,3.1,1.6,2.8,0.1,0.3,1.7,2,1.2,1.4,2.6,2.3,1,0.3,1.3,1.7,5.1
27,27,Terrence Samuel,Penn State,Big Ten,28,468,16.7,1.3,3.1,1,2.4,0.2,0.6,1.1,1.6,0.4,1.9,2.3,1.8,0.6,0,0.8,1.1,3.9
28,28,Serrel Smith Jr,Maryland,Big Ten,34,406,11.9,1.1,3.1,0.5,1.4,0.6,1.8,0.6,0.7,0.2,1.1,1.3,0.5,0.2,0,0.5,1,3.4
29,29,Shaq Carter,Rutgers,Big Ten,28,392,14,1.8,3,1.7,3,0,0,1,1.4,1.5,2.1,3.6,0.4,0.1,0.2,0.9,1.4,4.5
30,30,Basil Smotherman,Purdue,Big Ten,18,217,12.1,1.7,3,1.4,2.3,0.2,0.7,0.3,0.6,0.4,1.3,1.7,0.8,0.5,0.1,0.7,1.7,3.9
31,31,Marvin Clark,Michigan State,Big Ten,30,292,9.7,1.5,2.8,1.1,1.9,0.4,0.9,0.5,0.7,0.7,1.8,2.5,0.3,0.3,0.4,0.6,1.6,3.9
32,32,Mamadou Doucoure,Rutgers,Big Ten,40,476,11.9,1,2.8,1,2.8,0,0,0.5,0.8,1.2,1.8,3,0.1,0.3,0.3,0.6,2.2,2.5
33,33,Brady Ellingson,Iowa,Big Ten,87,1016,11.7,1.2,2.8,0.5,1,0.7,1.7,0.3,0.4,0.1,0.7,0.9,0.9,0.3,0,0.5,0.7,3.4
34,34,A.J. Harris,Ohio State,Big Ten,35,479,13.7,0.9,2.8,0.5,1.4,0.5,1.4,0.5,0.8,0.1,0.9,1,1.7,0.3,0,1,1.1,2.8
35,35,Jamari Wheeler,Penn State,Big Ten,71,1307,18.4,1.1,2.8,0.9,1.9,0.1,0.9,0.4,0.9,1,1.5,2.5,2,1.4,0.1,1.1,2.2,2.7
36,36,Da'Monte Williams,Illinois,Big Ten,33,713,21.6,1,2.8,0.6,1.6,0.4,1.2,1.1,1.5,0.8,2.7,3.5,1.2,0.8,0.2,0.7,2,3.4
37,37,Kyle Young,Ohio State,Big Ten,56,853,15.2,1.7,2.8,1.7,2.6,0,0.3,0.6,1.1,1.2,1.9,3.1,0.6,0.4,0.3,0.6,1.5,4.1
38,38,Kameron Chatman,Michigan,Big Ten,28,201,7.2,1,2.7,0.7,1.5,0.3,1.2,0.4,0.5,0.6,0.8,1.4,0.5,0.2,0.1,0.3,0.8,2.8
39,39,Damonte Dodd,Maryland,Big Ten,62,1076,17.4,1.6,2.7,1.6,2.7,0,0,1,1.8,1.7,1.7,3.4,0.4,0.1,1.3,1.1,2.9,4.3
40,40,Alan Griffin,Illinois,Big Ten,29,234,8.1,1,2.7,0.6,1.1,0.5,1.6,0.4,0.6,0.8,0.9,1.7,0.4,0.3,0.2,0.9,0.7,2.9
41,41,Connor McCaffery,Iowa,Big Ten,38,685,18,1,2.6,0.8,1.8,0.2,0.8,2,2.7,0.3,1.1,1.4,2.9,0.7,0.1,1.2,1.7,4.1
42,42,Freddie McSwain,Indiana,Big Ten,62,704,11.4,1.2,2.6,1.2,2.5,0,0.1,1,1.6,1.5,2,3.5,0.3,0.3,0.3,0.8,1.6,3.5
43,43,Lourawls Nairn,Michigan State,Big Ten,98,1908,19.5,1.1,2.6,0.9,1.9,0.2,0.7,0.3,0.6,0.1,1.5,1.5,3.3,0.3,0.1,1,1.4,2.7
44,44,L.G. Gill,Maryland,Big Ten,33,419,12.7,1.1,2.5,1,2.2,0.1,0.3,1.2,1.8,0.8,1.3,2.1,0.3,0.2,0.2,0.3,1.6,3.5
45,45,Eric Hunter Jr.,Purdue,Big Ten,36,455,12.6,0.8,2.5,0.5,1.2,0.3,1.3,0.4,0.6,0.4,0.9,1.4,1.1,0.4,0.1,0.6,1,2.2
46,46,Justin Ahrens,Ohio State,Big Ten,25,239,9.6,1,2.4,0.2,0.5,0.8,2,0.4,0.4,0.2,1.6,1.8,0.3,0.2,0.2,0.6,0.9,3.2
47,47,Kyle Ahrens,Michigan State,Big Ten,90,927,10.3,1,2.4,0.6,1,0.4,1.4,0.4,0.5,0.4,1.1,1.4,0.5,0.2,0.1,0.4,1,2.9
48,48,Eli Brooks,Michigan,Big Ten,68,787,11.6,0.8,2.4,0.5,1.1,0.4,1.3,0.2,0.3,0.2,1,1.2,1,0.3,0.1,0.4,0.6,2.2
49,49,Musa Jallow,Ohio State,Big Ten,68,988,14.5,1,2.4,0.6,1.2,0.3,1.2,0.4,0.6,0.7,1.5,2.2,0.7,0.5,0.2,0.9,1.4,2.7
50,50,Candido Sa,Rutgers,Big Ten,64,825,12.9,1,2.4,0.9,2.1,0.1,0.4,0.5,1.1,1.2,1.7,3,0.2,0.3,0.7,0.8,1.5,2.6
51,51,Javon Bess,Michigan State,Big Ten,32,351,11,1,2.3,0.9,2,0,0.3,1,1.7,0.7,1.6,2.3,0.7,0.3,0.2,0.4,1.2,2.9
52,52,Ibrahima Diallo,Rutgers,Big Ten,32,369,11.5,0.8,2.3,0.8,2.3,0,0,0.4,0.9,0.9,1.6,2.5,0.3,0.2,0.6,0.7,2.2,2.1
53,53,Ricky Doyle,Michigan,Big Ten,36,438,12.2,1.4,2.3,1.4,2.3,0,0,0.9,1.4,0.9,1.1,2,0.1,0.1,0.2,0.6,1.8,3.8
54,54,Matz Stockman,Minnesota,Big Ten,27,290,10.7,1.2,2.3,1.2,2.3,0,0,0.5,1,0.5,1.6,2.1,0.5,0.1,0.9,0.4,1.4,3
55,55,Matt Bullock,Rutgers,Big Ten,11,76,6.9,0.8,2.2,0.8,1.5,0,0.6,0.4,0.9,0.6,0.7,1.4,0.2,0.1,0,0.5,0.8,2
56,56,Jordan Hill,Wisconsin,Big Ten,65,823,12.7,0.8,2.2,0.4,0.8,0.4,1.3,0.2,0.2,0.3,0.9,1.2,0.6,0.2,0,0.4,1.1,2.2
57,57,Julian Moore,Penn State,Big Ten,101,1410,14,1.1,2.2,1.1,2.2,0,0,0.8,1.1,1,1.7,2.7,0.3,0.2,0.7,0.6,1.7,2.9
58,58,Joey van Zegeren,Northwestern,Big Ten,25,286,11.4,1.4,2.2,1.4,2.2,0,0,0.9,2,1.4,1.6,3,0.2,0.3,0.8,0.9,2.4,3.6
59,59,Ahmad Wagner,Iowa,Big Ten,96,1141,11.9,1.2,2.2,1.2,2.1,0,0.1,0.7,1.4,1.3,1.4,2.6,0.7,0.4,0.3,0.6,1.7,3.1
60,60,Isaiah Washington,Penn State,Big Ten,44,424,9.6,0.5,2.2,0.2,0.6,0.3,1.5,0.6,0.9,0.3,1,1.3,0.2,0.2,0.1,0.5,1.1,1.9
61,61,Christian Williams,Iowa,Big Ten,54,536,9.9,0.8,2.2,0.7,1.9,0.1,0.4,0.4,0.7,0.4,0.9,1.3,1.1,0.6,0,0.7,0.6,2
62,62,D.J. Williams,Illinois,Big Ten,46,469,10.2,0.9,2.2,0.8,1.7,0.1,0.5,0.3,0.5,0.4,0.8,1.2,0.4,0.2,0.2,0.7,0.7,2.2
63,63,Adonis De La Rosa,Illinois,Big Ten,26,230,8.8,0.7,2.1,0.7,2.1,0,0,0.8,1.2,0.8,1,1.7,0.3,0.2,0,0.8,1.9,2.3
64,64,Mickey Mitchell,Ohio State,Big Ten,23,295,12.8,0.7,2.1,0.7,1.9,0,0.2,0.5,1,0.9,1.9,2.8,0.7,0.3,0.3,1,1.8,2
65,65,Stephon Sharp,Minnesota,Big Ten,24,202,8.4,0.8,2.1,0.6,1.4,0.2,0.7,0.7,0.9,0.3,0.3,0.6,0.5,0.1,0.1,0.7,0.8,2.5
66,66,Sasha Stefanovic,Purdue,Big Ten,36,417,11.6,0.8,2.1,0.1,0.4,0.7,1.7,0.1,0.4,0.1,1,1.1,0.4,0.6,0.1,0.7,1.2,2.5
67,67,Damezi Anderson,Indiana,Big Ten,21,202,9.6,0.6,2,0.2,0.6,0.3,1.4,0,0,0.1,1,1.1,0.4,0.1,0,0.5,0.8,1.5
68,68,Austin Ash,Iowa,Big Ten,9,39,4.3,0.6,2,0,0.2,0.6,1.8,0,0.1,0,0.6,0.6,0.4,0.3,0,0,0.1,1.7
69,69,Jordan Dickerson,Penn State,Big Ten,32,581,18.2,1.1,2,1.1,2,0,0,0.7,1.3,1.4,2,3.5,0.4,0.3,1.6,0.7,3,2.8
70,70,Ryan Greer,Northwestern,Big Ten,28,250,8.9,0.6,2,0.5,1.4,0.1,0.6,0.1,0.3,0.1,0.8,1,0.9,0.3,0,0.9,1.1,1.5
71,71,Bakary Konate,Minnesota,Big Ten,92,1395,15.2,1,2,1,2,0,0,0.7,1,1.2,2.5,3.8,0.3,0.3,0.8,0.8,2.4,2.7
72,72,Gavin Schilling,Michigan State,Big Ten,58,629,10.8,1.2,2,1.2,2,0,0,0.9,1.5,1.1,2.2,3.3,0.5,0.3,0.3,0.7,1.6,3.3
