,Unnamed: 0,Player,Season,Team,League,Age,VORP,G,GS,MP,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,2P%,3P%,eFG%,FT%,TS%
44,44,Dan Gadzuric,2010-11,TOT,NBA,32,-0.2,42,9,11.0,1.3,3.1,1.3,3.0,0.0,0.0,0.2,0.6,1.7,1.5,3.2,0.3,0.3,0.7,0.7,2.2,2.8,0.419,0.42200000000000004,0.0,0.419,0.37,0.419
45,45,Reece Gaines,2004-05,TOT,NBA,24,-0.2,21,0,8.9,0.8,2.4,0.6,1.7,0.2,0.7,0.1,0.2,0.0,0.6,0.7,0.3,0.2,0.0,0.3,0.8,2.0,0.34,0.361,0.28600000000000003,0.38,0.75,0.396
46,46,Langston Galloway,2016-17,TOT,NBA,25,-0.2,74,2,20.2,2.8,7.4,1.2,3.2,1.6,4.2,0.7,0.9,0.4,1.7,2.1,1.3,0.6,0.1,0.6,1.3,7.9,0.38,0.36700000000000005,0.39,0.49,0.797,0.51
47,47,Francisco Garcia,2014-15,HOU,NBA,33,-0.2,14,0,14.3,1.2,4.5,0.5,1.3,0.7,3.2,0.1,0.3,0.2,1.0,1.2,1.1,0.6,0.4,0.7,1.4,3.2,0.27,0.389,0.222,0.349,0.25,0.34700000000000003
48,48,Thomas Gardner,2008-09,ATL,NBA,23,-0.2,16,0,6.1,0.6,2.3,0.3,0.8,0.3,1.4,0.1,0.3,0.0,0.4,0.4,0.1,0.3,0.1,0.2,0.3,1.5,0.25,0.385,0.174,0.306,0.5,0.318
49,49,Patricio Garino,2016-17,ORL,NBA,23,-0.2,5,0,8.6,0.0,1.4,0.0,0.4,0.0,1.0,0.0,0.0,0.2,1.2,1.4,0.0,0.0,0.0,0.6,0.8,0.0,0.0,0.0,0.0,0.0,,0.0
50,50,Dean Garrett,2001-02,TOT,NBA,35,-0.2,34,0,5.4,0.5,1.6,0.5,1.6,0.0,0.0,0.0,0.1,0.5,1.2,1.7,0.1,0.2,0.3,0.3,0.9,1.1,0.327,0.327,,0.327,0.0,0.32
51,51,Diante Garrett,2012-13,PHO,NBA,24,-0.2,19,0,7.8,0.8,2.6,0.7,1.8,0.2,0.8,0.3,0.5,0.3,0.5,0.8,1.6,0.5,0.0,0.8,0.3,2.1,0.327,0.382,0.2,0.35700000000000004,0.5,0.375
52,52,Alonzo Gee,2013-14,CLE,NBA,26,-0.2,65,24,15.7,1.5,3.6,1.2,2.7,0.3,0.9,0.7,0.9,0.5,1.8,2.3,0.7,0.6,0.2,0.7,1.5,4.0,0.415,0.444,0.32799999999999996,0.456,0.705,0.491
53,53,Mickael Gelabale,2007-08,SEA,NBA,24,-0.2,39,0,11.9,1.8,4.0,1.4,3.1,0.4,0.9,0.4,0.5,0.4,1.1,1.5,0.8,0.3,0.2,0.7,0.8,4.3,0.439,0.442,0.43200000000000005,0.49,0.778,0.509
54,54,Devean George,2007-08,DAL,NBA,30,-0.2,53,4,15.5,1.4,3.9,1.0,2.6,0.4,1.3,0.5,0.6,0.5,2.1,2.6,0.7,0.4,0.2,0.5,1.7,3.7,0.35700000000000004,0.374,0.324,0.41100000000000003,0.706,0.43700000000000006
55,55,Jonathan Gibson,2016-17,DAL,NBA,29,-0.2,17,0,13.6,2.1,5.6,1.2,2.9,0.9,2.6,1.2,1.7,0.1,1.2,1.3,1.5,0.5,0.0,1.2,1.2,6.2,0.368,0.4,0.33299999999999996,0.447,0.7240000000000001,0.49200000000000005
56,56,J.R. Giddens,2009-10,TOT,NBA,24,-0.2,32,1,7.5,0.9,1.9,0.9,1.6,0.0,0.3,0.4,0.7,0.5,1.1,1.6,0.4,0.3,0.1,0.5,0.9,2.2,0.467,0.56,0.0,0.467,0.565,0.49200000000000005
57,57,Eddie Gill,2000-01,NJN,NBA,22,-0.2,8,0,19.0,2.0,5.1,1.6,4.0,0.4,1.1,0.5,0.6,0.0,1.1,1.1,3.0,0.5,0.1,1.3,1.1,4.9,0.39,0.406,0.33299999999999996,0.42700000000000005,0.8,0.451
58,58,Gordan Giricek,2003-04,TOT,NBA,26,-0.2,73,43,28.0,4.3,9.9,3.5,7.8,0.8,2.1,1.8,2.2,0.7,2.4,3.1,1.7,0.8,0.2,1.4,2.0,11.3,0.436,0.44799999999999995,0.395,0.478,0.8540000000000001,0.521
59,59,Mickell Gladness,2011-12,TOT,NBA,25,-0.2,26,7,9.7,1.0,2.3,1.0,2.3,0.0,0.0,0.2,0.5,0.5,1.7,2.2,0.2,0.2,0.8,0.3,1.2,2.2,0.424,0.424,,0.424,0.5,0.436
60,60,Dion Glover,2001-02,ATL,NBA,23,-0.2,55,25,21.0,3.5,8.3,2.9,6.6,0.5,1.7,1.4,1.9,0.7,2.4,3.1,1.5,0.8,0.3,1.4,1.6,8.9,0.42100000000000004,0.444,0.33,0.45399999999999996,0.757,0.491
61,61,Andreas Glyniadakis,2006-07,SEA,NBA,25,-0.2,13,4,6.2,0.6,1.3,0.6,1.3,0.0,0.0,0.1,0.2,0.2,0.5,0.6,0.1,0.0,0.0,0.7,1.5,1.3,0.47100000000000003,0.47100000000000003,,0.47100000000000003,0.5,0.475
62,62,Anthony Goldwire,2000-01,DEN,NBA,29,-0.2,20,0,10.1,1.5,4.0,1.1,2.3,0.5,1.7,0.7,0.9,0.1,0.6,0.6,1.7,0.5,0.0,0.8,0.7,4.1,0.375,0.457,0.265,0.431,0.765,0.469
63,63,Drew Gooden,2012-13,MIL,NBA,31,-0.2,16,0,9.4,1.3,3.8,1.2,3.5,0.1,0.3,0.7,1.0,0.8,1.1,1.9,0.4,0.3,0.4,0.6,1.3,3.3,0.32799999999999996,0.33899999999999997,0.2,0.336,0.688,0.382
64,64,Drew Gooden,2015-16,WAS,NBA,34,-0.2,30,0,10.2,1.1,3.4,0.9,2.1,0.2,1.4,0.3,0.5,0.9,1.9,2.8,0.4,0.3,0.4,0.4,1.3,2.7,0.32,0.419,0.171,0.354,0.643,0.376
65,65,Steve Goodrich,2000-01,CHI,NBA,24,-0.2,12,0,11.1,0.6,1.5,0.5,1.3,0.1,0.3,0.3,0.6,0.6,1.2,1.8,0.5,0.2,0.1,0.7,1.2,1.6,0.389,0.4,0.33299999999999996,0.41700000000000004,0.5710000000000001,0.451
66,66,Aaron Gordon,2014-15,ORL,NBA,19,-0.2,47,8,17.0,2.0,4.4,1.7,3.4,0.3,1.0,0.9,1.3,1.0,2.6,3.6,0.7,0.4,0.5,0.8,1.8,5.2,0.447,0.5,0.271,0.478,0.721,0.517
67,67,Drew Gordon,2014-15,PHI,NBA,24,-0.2,9,0,7.9,0.9,2.1,0.9,1.8,0.0,0.3,0.1,0.2,0.8,1.2,2.0,0.2,0.1,0.0,0.9,0.8,1.9,0.42100000000000004,0.5,0.0,0.42100000000000004,0.5,0.428
68,68,Eric Gordon,2012-13,NOH,NBA,24,-0.2,42,40,30.1,5.6,13.9,4.3,9.8,1.3,4.1,4.5,5.3,0.2,1.6,1.8,3.3,1.1,0.2,2.8,1.8,17.0,0.402,0.436,0.324,0.45,0.8420000000000001,0.523
69,69,Joey Graham,2006-07,TOR,NBA,24,-0.2,79,21,16.7,2.4,4.9,2.3,4.5,0.1,0.4,1.4,1.7,0.7,2.4,3.1,0.6,0.4,0.1,0.6,2.0,6.4,0.495,0.513,0.29,0.506,0.84,0.564
70,70,Stephen Graham,2006-07,POR,NBA,24,-0.2,14,1,11.8,1.2,2.9,1.0,2.1,0.2,0.8,0.6,0.6,0.4,1.1,1.5,0.4,0.3,0.1,0.9,1.8,3.2,0.425,0.483,0.273,0.46299999999999997,0.889,0.512
71,71,Stephen Graham,2005-06,TOT,NBA,23,-0.2,22,0,8.0,1.0,2.5,0.9,2.0,0.1,0.5,0.6,0.7,0.2,1.0,1.2,0.3,0.2,0.1,0.6,1.4,2.6,0.389,0.43200000000000005,0.2,0.40700000000000003,0.9329999999999999,0.479
72,72,Danny Granger,2014-15,MIA,NBA,31,-0.2,30,6,20.4,2.2,5.4,1.2,2.6,1.0,2.8,0.9,1.2,0.7,2.0,2.7,0.6,0.4,0.2,0.8,2.2,6.3,0.401,0.449,0.35700000000000004,0.494,0.757,0.527
73,73,Danny Granger,2013-14,TOT,NBA,30,-0.2,41,2,20.7,2.8,7.5,1.8,4.4,1.0,3.1,1.5,1.6,0.8,2.5,3.2,1.0,0.3,0.4,1.1,1.5,8.2,0.37799999999999995,0.408,0.336,0.44799999999999995,0.94,0.502
74,74,Brian Grant,2004-05,LAL,NBA,32,-0.2,69,8,16.5,1.5,3.0,1.5,3.0,0.0,0.0,0.8,1.1,1.5,2.3,3.7,0.5,0.3,0.3,0.6,2.5,3.8,0.493,0.493,,0.493,0.722,0.539
75,75,Brian Grant,2005-06,PHO,NBA,33,-0.2,21,2,11.8,1.3,3.1,1.3,3.1,0.0,0.0,0.3,0.4,0.5,2.2,2.7,0.3,0.2,0.1,0.3,2.1,2.9,0.415,0.415,,0.415,0.875,0.445
76,76,Devin Green,2005-06,LAL,NBA,23,-0.2,27,0,5.0,0.2,1.0,0.2,1.0,0.0,0.1,0.5,0.8,0.4,0.5,0.9,0.3,0.1,0.0,0.2,0.5,0.9,0.214,0.231,0.0,0.214,0.619,0.336
77,77,Gerald Green,2005-06,BOS,NBA,20,-0.2,32,3,11.7,2.1,4.3,1.9,3.7,0.2,0.6,0.9,1.2,0.3,1.0,1.3,0.6,0.4,0.1,0.7,1.3,5.2,0.478,0.508,0.3,0.5,0.784,0.541
78,78,Gerald Green,2014-15,PHO,NBA,29,-0.2,74,4,19.5,4.4,10.5,2.5,5.3,1.9,5.2,1.3,1.6,0.4,2.1,2.5,1.2,0.6,0.2,1.4,2.0,11.9,0.41600000000000004,0.478,0.354,0.504,0.825,0.532
79,79,Donte Greene,2009-10,SAC,NBA,21,-0.2,76,50,21.4,3.2,7.3,2.3,4.9,0.9,2.4,1.2,1.8,0.7,2.4,3.1,0.9,0.5,0.7,1.2,2.0,8.5,0.441,0.473,0.377,0.504,0.643,0.526
80,80,Lynn Greer,2006-07,MIL,NBA,27,-0.2,41,0,10.5,1.5,3.4,1.0,2.2,0.4,1.3,0.7,0.8,0.0,0.6,0.7,1.3,0.4,0.0,0.4,0.8,4.1,0.433,0.483,0.34600000000000003,0.496,0.8440000000000001,0.5379999999999999
81,81,Eddie Griffin,2006-07,MIN,NBA,24,-0.2,13,0,7.1,0.5,2.1,0.5,2.0,0.0,0.1,0.3,0.4,0.5,1.4,1.9,0.3,0.0,0.5,0.5,0.6,1.4,0.259,0.26899999999999996,0.0,0.259,0.8,0.308
82,82,Hamed Haddadi,2009-10,MEM,NBA,24,-0.2,36,0,6.7,0.7,1.7,0.7,1.6,0.0,0.1,0.4,0.5,0.7,1.4,2.1,0.3,0.0,0.4,0.6,1.6,1.7,0.387,0.40700000000000003,0.0,0.387,0.737,0.441
83,83,Marcus Haislip,2004-05,IND,NBA,24,-0.2,9,0,11.8,1.4,4.2,1.4,4.1,0.0,0.1,0.7,1.2,0.6,1.1,1.7,0.3,0.2,0.2,0.7,1.7,3.6,0.342,0.35100000000000003,0.0,0.342,0.545,0.373
84,84,Daniel Hamilton,2018-19,ATL,NBA,23,-0.2,19,3,10.7,1.2,3.2,0.8,1.9,0.4,1.2,0.2,0.3,0.5,1.9,2.5,1.2,0.3,0.1,0.8,1.0,3.0,0.38299999999999995,0.405,0.348,0.45,0.5,0.455
85,85,Richard Hamilton,2010-11,DET,NBA,32,-0.2,55,39,27.2,5.2,12.2,4.2,9.6,1.0,2.6,2.7,3.1,0.4,1.9,2.3,3.1,0.7,0.1,1.6,1.7,14.1,0.429,0.442,0.382,0.47,0.8490000000000001,0.52
86,86,Richard Hamilton,2009-10,DET,NBA,31,-0.2,46,46,33.7,6.4,15.6,5.5,12.6,0.9,3.0,4.4,5.2,0.7,2.0,2.7,4.4,0.7,0.1,2.5,2.5,18.1,0.409,0.435,0.297,0.43700000000000006,0.846,0.505
87,87,Luke Harangody,2011-12,CLE,NBA,24,-0.2,21,1,11.0,1.1,3.1,0.9,2.1,0.2,1.0,0.4,0.6,1.0,1.6,2.5,0.3,0.3,0.1,0.2,0.8,2.9,0.354,0.409,0.23800000000000002,0.392,0.75,0.42700000000000005
88,88,Tim Hardaway,2018-19,TOT,NBA,26,-0.2,65,63,31.6,6.0,15.3,3.5,7.9,2.5,7.3,3.6,4.2,0.5,2.9,3.4,2.4,0.8,0.1,1.6,2.2,18.1,0.39299999999999996,0.442,0.34,0.474,0.841,0.527
89,89,Justin Harper,2011-12,ORL,NBA,22,-0.2,14,0,6.0,0.6,2.2,0.5,1.3,0.1,0.9,0.0,0.1,0.2,0.6,0.9,0.1,0.1,0.2,0.4,0.4,1.4,0.29,0.389,0.154,0.32299999999999995,0.0,0.318
90,90,Matt Harpring,2008-09,UTA,NBA,32,-0.2,63,2,11.0,1.8,3.8,1.8,3.8,0.0,0.0,0.9,1.1,0.7,1.2,2.0,0.4,0.5,0.1,0.5,1.6,4.4,0.461,0.46399999999999997,0.0,0.461,0.764,0.508
91,91,Al Harrington,2000-01,IND,NBA,20,-0.2,78,38,24.3,3.1,7.0,3.1,6.9,0.0,0.1,1.3,2.0,1.5,3.4,4.9,1.7,0.8,0.2,1.9,2.9,7.5,0.444,0.44799999999999995,0.14300000000000002,0.445,0.6559999999999999,0.479
92,92,Tobias Harris,2011-12,MIL,NBA,19,-0.2,42,9,11.4,1.9,4.0,1.7,3.5,0.1,0.5,1.0,1.3,0.7,1.7,2.4,0.5,0.3,0.2,0.7,1.1,5.0,0.467,0.5,0.261,0.485,0.815,0.54
93,93,Andrew Harrison,2018-19,TOT,NBA,24,-0.2,17,0,11.0,0.9,3.1,0.6,1.6,0.3,1.5,1.0,1.1,0.4,0.8,1.2,1.4,0.2,0.1,0.7,2.0,3.2,0.302,0.39299999999999996,0.2,0.349,0.9440000000000001,0.44299999999999995
94,94,Andrew Harrison,2016-17,MEM,NBA,22,-0.2,72,18,20.5,1.6,5.0,1.0,2.8,0.6,2.2,2.1,2.7,0.3,1.6,1.9,2.8,0.7,0.3,1.2,2.7,5.9,0.325,0.363,0.276,0.385,0.763,0.47700000000000004
95,95,Andrew Harrison,2017-18,MEM,NBA,23,-0.2,56,46,23.7,3.2,7.7,2.4,5.1,0.8,2.5,2.2,2.8,0.4,1.9,2.3,3.2,0.7,0.5,1.4,2.5,9.5,0.42200000000000004,0.467,0.331,0.47700000000000004,0.78,0.534
96,96,David Harrison,2006-07,IND,NBA,24,-0.2,24,2,7.9,1.3,2.4,1.3,2.4,0.0,0.0,0.5,0.9,0.4,1.4,1.8,0.3,0.2,0.5,1.1,2.0,3.0,0.517,0.517,,0.517,0.5,0.525
97,97,Donnell Harvey,2002-03,DEN,NBA,22,-0.2,77,27,20.9,3.2,7.2,3.2,7.1,0.0,0.1,1.5,2.3,1.6,3.7,5.3,1.3,0.6,0.4,1.6,2.6,7.9,0.446,0.45,0.14300000000000002,0.447,0.67,0.486
98,98,Udonis Haslem,2015-16,MIA,NBA,35,-0.2,37,0,7.0,0.6,1.6,0.6,1.4,0.0,0.2,0.3,0.4,0.3,1.8,2.0,0.4,0.1,0.1,0.1,0.7,1.6,0.377,0.423,0.111,0.385,0.75,0.434
99,99,Udonis Haslem,2018-19,MIA,NBA,38,-0.2,9,0,5.0,0.6,1.8,0.6,1.1,0.0,0.7,0.3,0.4,0.1,1.7,1.8,0.0,0.0,0.0,0.3,0.8,1.4,0.313,0.5,0.0,0.313,0.75,0.366
0,0,Trenton Hassell,2005-06,MIN,NBA,26,-0.2,77,67,32.6,3.7,8.0,3.6,7.7,0.1,0.3,1.7,2.3,1.1,1.7,2.8,2.6,0.6,0.4,1.6,2.6,9.2,0.46399999999999997,0.47,0.304,0.47,0.7440000000000001,0.512
1,1,Kirk Haston,2001-02,CHH,NBA,22,-0.2,15,0,5.1,0.7,2.6,0.7,2.4,0.0,0.2,0.3,0.5,0.3,1.0,1.3,0.3,0.0,0.1,0.2,0.6,1.7,0.282,0.306,0.0,0.282,0.5,0.306
2,2,Kirk Haston,2002-03,NOH,NBA,23,-0.2,12,0,4.8,0.2,1.4,0.2,1.2,0.0,0.3,0.2,0.3,0.0,0.6,0.6,0.3,0.0,0.4,0.6,0.8,0.5,0.11800000000000001,0.14300000000000002,0.0,0.11800000000000001,0.5,0.16
3,3,Juaquin Hawkins,2002-03,HOU,NBA,29,-0.2,58,10,11.8,1.0,2.6,0.8,2.1,0.2,0.4,0.2,0.3,0.3,1.1,1.3,0.8,0.5,0.1,0.5,1.0,2.3,0.385,0.379,0.41700000000000004,0.419,0.5,0.42700000000000005
4,4,Jarvis Hayes,2009-10,NJN,NBA,28,-0.2,45,19,23.0,3.1,7.3,1.7,3.3,1.3,4.0,0.3,0.4,0.2,2.2,2.4,0.9,0.6,0.2,0.6,2.0,7.8,0.42100000000000004,0.523,0.335,0.512,0.778,0.521
5,5,Gordon Hayward,2010-11,UTA,NBA,20,-0.2,72,17,16.9,2.0,4.1,1.5,3.0,0.5,1.0,1.0,1.3,0.6,1.4,1.9,1.1,0.4,0.3,1.0,1.5,5.4,0.485,0.489,0.473,0.544,0.711,0.578
6,6,Lazar Hayward,2010-11,MIN,NBA,24,-0.2,42,0,10.0,1.3,3.7,0.9,2.2,0.4,1.4,0.8,1.0,0.5,1.1,1.7,0.7,0.3,0.2,0.5,1.0,3.8,0.35700000000000004,0.40399999999999997,0.28300000000000003,0.41200000000000003,0.7859999999999999,0.46399999999999997
7,7,Lazar Hayward,2011-12,OKC,NBA,25,-0.2,26,0,5.4,0.5,1.5,0.3,0.9,0.2,0.5,0.3,0.5,0.1,0.5,0.6,0.2,0.1,0.0,0.3,0.7,1.4,0.342,0.375,0.28600000000000003,0.395,0.583,0.42700000000000005
8,8,Gerald Henderson,2009-10,CHA,NBA,22,-0.2,43,0,8.3,0.9,2.4,0.8,2.0,0.1,0.4,0.8,1.1,0.3,0.9,1.3,0.3,0.2,0.2,0.3,0.6,2.6,0.35600000000000004,0.38799999999999996,0.21100000000000002,0.375,0.745,0.45299999999999996
9,9,John Henson,2012-13,MIL,NBA,22,-0.2,63,9,13.1,2.6,5.3,2.6,5.3,0.0,0.0,0.9,1.7,1.8,2.9,4.7,0.5,0.3,0.7,0.7,1.3,6.0,0.48200000000000004,0.486,0.0,0.48200000000000004,0.5329999999999999,0.49700000000000005
10,10,Walter Herrmann,2008-09,DET,NBA,29,-0.2,59,0,10.7,1.4,3.5,0.7,1.5,0.7,2.0,0.3,0.4,0.5,1.3,1.8,0.4,0.1,0.1,0.3,0.7,3.8,0.396,0.47100000000000003,0.342,0.495,0.76,0.514
11,11,Isaiah Hicks,2017-18,NYK,NBA,23,-0.2,18,0,13.3,1.8,4.0,1.7,3.5,0.1,0.5,0.7,1.0,0.6,1.7,2.3,0.9,0.1,0.2,0.9,2.5,4.4,0.45799999999999996,0.49200000000000005,0.222,0.47200000000000003,0.667,0.501
12,12,J.J. Hickson,2009-10,CLE,NBA,21,-0.2,81,73,20.9,3.6,6.4,3.6,6.4,0.0,0.0,1.4,2.0,1.4,3.6,4.9,0.5,0.4,0.5,1.1,1.6,8.5,0.5539999999999999,0.555,0.0,0.5539999999999999,0.6809999999999999,0.58
13,13,Jordan Hill,2009-10,TOT,NBA,22,-0.2,47,0,13.3,2.1,4.3,2.1,4.2,0.0,0.0,1.0,1.4,1.6,2.1,3.7,0.4,0.3,0.4,0.6,2.0,5.2,0.493,0.49700000000000005,0.0,0.493,0.6759999999999999,0.528
14,14,Darrun Hilliard,2015-16,DET,NBA,22,-0.2,38,2,10.1,1.4,3.4,0.9,2.1,0.5,1.3,0.8,1.1,0.1,1.1,1.2,0.7,0.2,0.0,0.5,0.7,4.0,0.397,0.40700000000000003,0.38,0.469,0.725,0.511
15,15,Robert Hite,2006-07,MIA,NBA,23,-0.2,12,0,11.3,1.6,5.0,1.2,3.1,0.4,1.9,0.7,1.0,0.3,1.0,1.3,0.7,0.3,0.2,0.5,0.7,4.3,0.317,0.37799999999999995,0.217,0.358,0.667,0.391
16,16,Justin Holiday,2012-13,PHI,NBA,23,-0.2,9,0,15.8,1.8,5.3,1.3,3.6,0.4,1.8,0.7,0.9,0.0,1.6,1.6,1.7,0.3,0.7,1.0,0.8,4.7,0.33299999999999996,0.375,0.25,0.375,0.75,0.408
17,17,John Holland,2017-18,CLE,NBA,29,-0.2,24,0,7.3,0.7,2.5,0.3,1.0,0.5,1.5,0.4,0.5,0.3,0.8,1.0,0.2,0.3,0.1,0.3,0.4,2.3,0.28800000000000003,0.261,0.306,0.381,0.6920000000000001,0.41700000000000004
18,18,Ryan Hollins,2006-07,CHA,NBA,22,-0.2,27,0,6.9,0.7,1.3,0.7,1.3,0.0,0.0,0.9,1.5,0.4,0.7,1.1,0.0,0.1,0.3,0.6,1.5,2.4,0.556,0.556,,0.556,0.6,0.597
19,19,Ryan Hollins,2010-11,CLE,NBA,26,-0.2,70,16,16.9,1.9,3.1,1.9,3.1,0.0,0.0,1.6,2.3,1.0,1.7,2.7,0.4,0.3,0.6,1.0,2.8,5.3,0.598,0.598,,0.598,0.6809999999999999,0.642
20,20,Rodney Hood,2018-19,TOT,NBA,26,-0.2,72,49,26.3,4.1,9.3,2.9,6.0,1.2,3.3,1.9,2.2,0.3,1.8,2.2,1.8,0.8,0.2,0.8,2.0,11.2,0.435,0.478,0.35600000000000004,0.498,0.884,0.545
21,21,Eddie House,2001-02,MIA,NBA,23,-0.2,64,3,19.2,3.3,8.2,2.4,5.7,0.8,2.5,0.7,0.8,0.3,1.5,1.7,1.9,0.7,0.1,1.3,1.5,8.0,0.39899999999999997,0.42200000000000004,0.344,0.45,0.857,0.47100000000000003
22,22,Allan Houston,2004-05,NYK,NBA,33,-0.2,20,11,26.6,4.3,10.3,2.7,6.3,1.6,4.0,1.8,2.2,0.2,1.0,1.2,2.1,0.4,0.1,1.1,2.0,11.9,0.415,0.43200000000000005,0.38799999999999996,0.49,0.8370000000000001,0.529
23,23,Dwight Howard,2018-19,WAS,NBA,33,-0.2,9,9,25.6,4.8,7.7,4.8,7.7,0.0,0.0,3.2,5.3,2.7,6.6,9.2,0.4,0.8,0.4,1.8,3.8,12.8,0.623,0.623,,0.623,0.604,0.638
24,24,Josh Howard,2012-13,MIN,NBA,32,-0.2,11,4,18.8,2.8,7.0,2.4,5.5,0.5,1.5,0.6,1.1,0.8,2.5,3.3,0.4,0.9,0.3,0.9,1.6,6.7,0.40299999999999997,0.426,0.313,0.435,0.583,0.45
25,25,Juwan Howard,2008-09,TOT,NBA,35,-0.2,42,2,11.2,1.8,3.5,1.8,3.5,0.0,0.0,0.5,0.8,0.7,1.1,1.8,0.6,0.2,0.1,0.6,1.7,4.1,0.51,0.51,,0.51,0.6759999999999999,0.534
26,26,Juwan Howard,2005-06,HOU,NBA,32,-0.2,80,80,31.7,4.9,10.7,4.9,10.7,0.0,0.1,1.9,2.4,2.1,4.6,6.7,1.4,0.6,0.1,1.7,2.9,11.8,0.45899999999999996,0.461,0.0,0.45899999999999996,0.8059999999999999,0.499
27,27,Troy Hudson,2007-08,GSW,NBA,31,-0.2,9,0,10.3,1.0,3.4,0.6,2.1,0.4,1.3,0.7,0.7,0.0,0.8,0.8,1.0,0.3,0.0,0.8,0.4,3.1,0.29,0.263,0.33299999999999996,0.355,1.0,0.41600000000000004
28,28,Isaac Humphries,2018-19,ATL,NBA,21,-0.2,4,1,13.8,1.3,5.0,0.5,2.3,0.8,2.8,0.0,0.0,0.8,1.8,2.5,0.0,0.3,0.0,0.0,1.5,3.3,0.25,0.222,0.273,0.325,,0.325
29,29,Kris Humphries,2012-13,BRK,NBA,27,-0.2,65,21,18.3,2.1,4.8,2.1,4.7,0.0,0.0,1.5,1.9,1.9,3.7,5.6,0.5,0.2,0.5,0.9,2.0,5.8,0.44799999999999995,0.451,0.0,0.44799999999999995,0.789,0.515
30,30,Kris Humphries,2015-16,TOT,NBA,30,-0.2,53,17,15.8,2.3,5.6,1.6,3.5,0.6,2.0,1.3,1.6,1.1,3.0,4.1,0.7,0.3,0.4,0.7,1.8,6.5,0.41,0.465,0.315,0.46799999999999997,0.7979999999999999,0.517
31,31,Brandon Hunter,2003-04,BOS,NBA,23,-0.2,36,12,11.3,1.5,3.2,1.5,3.1,0.0,0.1,0.5,1.2,1.4,1.9,3.3,0.5,0.4,0.0,0.6,1.1,3.5,0.457,0.469,0.0,0.457,0.442,0.46299999999999997
32,32,Chris Hunter,2009-10,GSW,NBA,25,-0.2,60,9,13.1,1.8,3.6,1.8,3.6,0.0,0.1,0.9,1.2,0.9,1.9,2.8,0.6,0.2,0.6,0.5,2.2,4.5,0.502,0.512,0.0,0.502,0.754,0.546
33,33,Lindsey Hunter,2009-10,CHI,NBA,39,-0.2,13,0,9.4,0.4,2.3,0.3,1.3,0.1,1.0,0.2,0.2,0.1,1.0,1.1,0.7,0.1,0.0,0.3,0.9,1.0,0.16699999999999998,0.235,0.077,0.183,1.0,0.21
34,34,Damien Inglis,2015-16,MIL,NBA,20,-0.2,20,1,7.8,0.7,1.9,0.5,1.2,0.2,0.7,0.4,0.4,0.1,1.5,1.6,0.5,0.3,0.2,0.6,0.6,1.8,0.35100000000000003,0.41700000000000004,0.231,0.392,0.875,0.444
35,35,Jarrett Jack,2013-14,CLE,NBA,30,-0.2,80,31,28.2,3.6,8.7,2.8,6.4,0.8,2.3,1.6,1.9,0.3,2.5,2.8,4.1,0.7,0.3,1.7,1.7,9.5,0.41,0.435,0.341,0.455,0.8390000000000001,0.498
36,36,Darnell Jackson,2008-09,CLE,NBA,23,-0.2,51,2,8.4,0.7,1.7,0.7,1.6,0.0,0.0,0.5,0.7,0.6,1.1,1.7,0.2,0.2,0.1,0.3,1.5,1.9,0.43,0.44,0.0,0.43,0.6859999999999999,0.483
37,37,Darnell Jackson,2009-10,TOT,NBA,24,-0.2,28,0,4.4,0.3,1.1,0.3,0.9,0.0,0.1,0.1,0.2,0.3,0.5,0.8,0.1,0.1,0.1,0.5,0.8,0.8,0.3,0.308,0.25,0.317,0.667,0.35200000000000004
38,38,Jermaine Jackson,2001-02,TOR,NBA,25,-0.2,24,0,11.7,0.8,1.8,0.8,1.7,0.0,0.1,0.7,1.0,0.1,1.0,1.1,2.4,0.4,0.0,0.6,1.0,2.4,0.47600000000000003,0.475,0.5,0.488,0.667,0.542
39,39,Luke Jackson,2007-08,MIA,NBA,26,-0.2,14,1,16.3,1.9,5.7,1.1,3.6,0.8,2.1,1.1,1.6,0.5,1.9,2.4,1.2,0.6,0.0,0.6,1.6,5.6,0.325,0.3,0.36700000000000005,0.39399999999999996,0.696,0.43799999999999994
40,40,Luke Jackson,2005-06,CLE,NBA,24,-0.2,36,0,8.8,0.8,2.4,0.5,1.4,0.3,1.0,0.7,0.9,0.4,0.7,1.1,0.7,0.3,0.1,0.9,0.8,2.7,0.341,0.34700000000000003,0.33299999999999996,0.41200000000000003,0.7879999999999999,0.48200000000000004
41,41,Reggie Jackson,2011-12,OKC,NBA,21,-0.2,45,0,11.1,1.1,3.5,0.8,2.2,0.3,1.4,0.6,0.6,0.3,0.9,1.2,1.6,0.6,0.0,0.8,0.7,3.1,0.321,0.392,0.21,0.36200000000000004,0.862,0.408
42,42,Casey Jacobsen,2002-03,PHO,NBA,21,-0.2,72,0,15.9,1.7,4.5,1.0,2.3,0.7,2.3,1.0,1.5,0.4,0.8,1.2,1.0,0.5,0.1,0.8,1.3,5.1,0.373,0.43200000000000005,0.315,0.45299999999999996,0.6859999999999999,0.493
