Rk,Year,Lg,Rd,Pk,Tm,Player,Age,Pos,Born,College,From,To,G,MP,PTS,TRB,AST,STL,BLK,FG%,2P%,3P%,FT%,WS,WS/48
451,2017,NBA,1,7,MIN,Lauri Markkanen,20.036,F-C,fi,University of Arizona,2018,2019,120,30.9,16.7,8.2,1.3,0.6,0.6,0.432,0.488,0.362,0.859,6.1,0.079
1063,2010,NBA,2,48,MIA,Latavious Williams,21.092,F,us,,,,,,,,,,,,,,,,
380,2010,NBA,1,15,MIL,Larry Sanders,21.22,C-F,us,Virginia Commonwealth University,2011,2017,238,19.5,6.4,5.7,0.7,0.6,1.8,0.48,0.481,0,0.553,10.3,0.107
289,2015,NBA,1,27,LAL,Larry Nance Jr.,22.18,F-C,us,University of Wyoming,2016,2019,259,22.9,7.7,6.5,1.7,1.3,0.5,0.539,0.566,0.295,0.698,16.4,0.133
525,2018,NBA,1,26,PHI,Landry Shamet,21.105,G,us,Wichita State University,2019,2019,79,22.8,9.1,1.7,1.5,0.5,0.1,0.431,0.453,0.422,0.806,3.6,0.095
373,2010,NBA,2,39,NYK,Landry Fields,22.002,F,us,Stanford University,2011,2015,255,23.6,6.8,4.3,1.6,0.8,0.2,0.473,0.52,0.332,0.666,10.5,0.084
282,2010,NBA,2,40,IND,Lance Stephenson,19.297,G-F,us,University of Cincinnati,2011,2019,508,23.4,8.6,4.2,2.9,0.7,0.1,0.444,0.494,0.315,0.685,16.7,0.068
9,2006,NBA,1,2,CHI,LaMarcus Aldridge,20.349,F-C,us,University of Texas at Austin,2007,2019,950,34.5,19.6,8.4,2,0.7,1.1,0.491,0.497,0.283,0.81,107,0.157
787,2014,NBA,2,48,MIL,Lamar Patterson,22.324,G-F,us,University of Pittsburgh,2016,2017,40,10.9,2.3,1.4,1.1,0.3,0.1,0.326,0.45,0.236,0.72,0.1,0.006
654,2007,NBA,2,38,PHI,Kyrylo Fesenko,20.191,C,ua,,2008,2012,135,8.2,2.3,2,0.3,0.1,0.4,0.496,0.5,0,0.41,0.9,0.038
63,2011,NBA,1,1,CLE,Kyrie Irving,19.096,G,au,Duke University,2012,2019,508,33.8,22.2,3.6,5.7,1.3,0.3,0.465,0.498,0.39,0.875,58.4,0.163
612,2008,NBA,2,38,CHA,Kyle Weaver,22.134,G,us,Washington State University,2009,2011,73,18.9,5,2.2,1.6,0.8,0.5,0.441,0.497,0.353,0.736,1.5,0.051
388,2011,NBA,2,33,DET,Kyle Singler,23.055,F,us,Duke University,2013,2018,356,21.9,6.5,2.9,0.8,0.6,0.3,0.418,0.458,0.362,0.786,10,0.062
280,2012,NBA,2,49,ORL,Kyle O'Quinn,22.1,F-C,us,Norfolk State University,2013,2019,443,14.4,5.6,4.6,1.3,0.4,1,0.518,0.537,0.209,0.748,16.8,0.126
18,2006,NBA,1,24,MEM,Kyle Lowry,20.1,G,us,Villanova University,2007,2019,856,31.3,14.4,4.3,6.1,1.4,0.3,0.424,0.469,0.367,0.805,86.7,0.155
434,2017,NBA,1,27,BRK,Kyle Kuzma,21.339,F,us,University of Utah,2018,2019,147,32.1,17.3,5.9,2.2,0.6,0.4,0.453,0.533,0.335,0.731,7,0.071
37,2003,NBA,2,51,NJN,Kyle Korver,22.106,G-F,us,Creighton University,2004,2019,1174,25.7,9.9,3,1.7,0.7,0.3,0.443,0.464,0.429,0.878,70.9,0.113
977,2001,NBA,2,44,DAL,Kyle Hill,,,,Eastern Illinois University,,,,,,,,,,,,,,,
304,2014,NBA,1,30,SAS,Kyle Anderson,20.284,F-G,us,"University of California, Los Angeles",2015,2019,300,19.6,5.3,3.9,1.9,1,0.5,0.492,0.519,0.324,0.706,15.4,0.125
234,2001,NBA,1,1,WAS,Kwame Brown,19.114,F,us,,2002,2013,607,22.1,6.6,5.5,0.9,0.5,0.6,0.492,0.493,0.111,0.57,20.8,0.074
351,2015,NBA,1,4,NYK,Kristaps Porzingis,19.332,F-C,lv,,2016,2018,186,31,17.8,7.1,1.3,0.7,2,0.437,0.467,0.361,0.804,12.1,0.1
874,2012,NBA,2,51,BOS,Kris Joseph,23.199,F,ca,Syracuse University,2013,2013,10,5.4,0.9,0.7,0.1,0.3,0,0.143,0.182,0,0.625,-0.1,-0.127
162,2004,NBA,1,14,UTA,Kris Humphries,19.143,F-C,us,University of Minnesota,2005,2017,800,17.8,6.7,5.4,0.7,0.4,0.6,0.463,0.471,0.293,0.7,30.3,0.102
605,2016,NBA,1,5,MIN,Kris Dunn,22.103,G,us,Providence College,2017,2019,176,24.1,8.6,3.3,4.4,1.4,0.5,0.417,0.441,0.323,0.723,1.6,0.018
730,2012,NBA,2,48,NYK,Kostas Papanikolaou,21.338,F,gr,,2015,2016,69,15.8,3.6,2.3,1.5,0.6,0.3,0.354,0.416,0.297,0.688,0.3,0.015
889,2018,NBA,2,60,PHI,Kostas Antetokounmpo,20.218,F,gr,University of Dayton,2019,2019,2,5.5,1,0.5,0,1,0,0,0,,0.5,-0.1,-0.247
818,2006,NBA,2,38,GSW,Kosta Perovic,21.134,C,hr,,2008,2008,7,5.4,1.4,1.9,0.1,0,0.3,0.3,0.3,,0.667,0,0.06
179,2008,NBA,1,23,UTA,Kosta Koufos,19.127,C,us,Ohio State University,2009,2019,686,16.4,5.7,5,0.5,0.4,0.7,0.534,0.535,0,0.582,28.3,0.12
94,2011,NBA,1,11,GSW,Klay Thompson,21.14,G-F,us,Washington State University,2012,2019,615,33.1,19.5,3.5,2.3,0.9,0.5,0.459,0.491,0.419,0.848,46.8,0.11
497,2004,NBA,1,16,UTA,Kirk Snyder,21.025,G,us,"University of Nevada, Reno",2005,2008,211,16.8,6.3,2.3,1.1,0.4,0.3,0.438,0.475,0.327,0.699,4.5,0.061
74,2003,NBA,1,7,CHI,Kirk Hinrich,22.18,G,us,University of Kansas,2004,2016,879,30.7,10.9,2.9,4.8,1.1,0.3,0.411,0.432,0.375,0.8,52.5,0.093
935,2001,NBA,1,16,CHH,Kirk Haston,22.115,F,us,Indiana University,2002,2003,27,5,1.2,1,0.3,0,0.2,0.232,0.26,0,0.5,-0.5,-0.197
755,2012,NBA,2,44,DET,Kim English,23.283,G,us,University of Missouri,2013,2013,41,9.9,2.9,0.9,0.6,0.4,0.1,0.375,0.452,0.28,0.724,0.2,0.021
852,2018,NBA,2,38,PHI,Khyri Thomas,22.049,G,us,Creighton University,2019,2019,26,7.5,2.3,0.8,0.3,0.3,0.2,0.319,0.353,0.286,0.636,0,0.005
158,2012,NBA,2,39,DET,Khris Middleton,20.326,F-G,us,Texas A&M University,2013,2019,455,31.7,15.7,4.4,3.2,1.3,0.2,0.451,0.484,0.388,0.87,31,0.103
683,2000,NBA,2,34,CHI,Khalid El-Amin,21.07,G,us,University of Connecticut,2001,2001,50,18.7,6.3,1.6,2.9,1,0,0.37,0.383,0.333,0.778,0.6,0.03
265,2000,NBA,1,10,ORL,Keyon Dooling,20.056,G,us,University of Missouri,2001,2013,728,19.4,7,1.3,2.2,0.6,0.1,0.416,0.443,0.349,0.799,18.5,0.063
383,2015,NBA,1,30,GSW,Kevon Looney,19.144,F-C,us,"University of California, Los Angeles",2016,2019,204,14,4.5,3.8,1,0.5,0.6,0.595,0.611,0.192,0.593,10.3,0.172
455,2010,NBA,1,17,CHI,Kevin Seraphin,20.204,F,gf,,2011,2017,423,15.2,5.9,3.5,0.6,0.2,0.7,0.489,0.491,0,0.715,5.9,0.044
922,2012,NBA,2,47,UTA,Kevin Murphy,22.12,G,us,Tennessee Technological University,2013,2013,17,3.1,0.9,0.2,0.1,0.1,0,0.25,0.261,0.2,,-0.3,-0.272
48,2004,NBA,1,26,SAC,Kevin Martin,21.149,G,us,Western Carolina University,2005,2016,714,30.2,17.4,3.2,1.9,0.9,0.1,0.437,0.464,0.384,0.87,61.3,0.137
27,2008,NBA,1,5,MEM,Kevin Love,19.297,F,us,"University of California, Los Angeles",2009,2019,657,32,18.3,11.3,2.3,0.7,0.5,0.442,0.477,0.37,0.827,78.2,0.179
961,2018,NBA,1,9,NYK,Kevin Knox,18.319,F,us,University of Kentucky,2019,2019,75,28.8,12.8,4.5,1.1,0.6,0.3,0.37,0.387,0.343,0.717,-1.3,-0.03
613,2018,NBA,1,19,ATL,Kevin Huerter,19.303,G,us,University of Maryland,2019,2019,75,27.3,9.7,3.3,2.9,0.9,0.3,0.419,0.457,0.385,0.732,1.5,0.034
1129,2018,NBA,2,57,OKC,Kevin Hervey,21.352,F,us,University of Texas at Arlington,,,,,,,,,,,,,,,
4,2007,NBA,1,2,SEA,Kevin Durant,18.276,F-G,us,University of Texas at Austin,2008,2019,849,36.9,27,7.1,4.1,1.1,1.1,0.493,0.532,0.381,0.883,141.7,0.217
92,2000,NBA,1,1,NJN,Kenyon Martin,22.186,F,us,University of Cincinnati,2001,2015,757,30.6,12.3,6.8,1.9,1.2,1.1,0.483,0.492,0.234,0.629,48,0.1
213,2013,NBA,1,8,DET,Kentavious Caldwell-Pope,20.134,G,us,University of Georgia,2014,2019,470,29.7,11.9,3.3,1.6,1.2,0.2,0.412,0.472,0.345,0.799,23.8,0.082
957,2001,NBA,2,54,DAL,Kenny Satterfield,20.083,G,us,University of Cincinnati,2002,2003,75,14.2,4.3,1.3,2.3,0.7,0,0.335,0.355,0.218,0.746,-1.1,-0.051
129,2011,NBA,1,22,DEN,Kenneth Faried,21.221,F,us,Morehead State University,2012,2019,478,24.5,11.4,8.1,1,0.7,0.8,0.546,0.55,0.222,0.654,38.8,0.159
181,2003,NBA,1,27,MEM,Kendrick Perkins,18.232,C,us,,2004,2018,782,21.9,5.4,5.8,1,0.3,1.2,0.53,0.532,0,0.594,27.9,0.078
646,2012,NBA,1,13,PHO,Kendall Marshall,20.319,G,us,University of North Carolina,2013,2016,160,19.3,5,1.6,4.9,0.7,0.1,0.399,0.422,0.37,0.611,1,0.015
801,2001,NBA,2,49,MIA,Ken Johnson,23.152,F-C,us,Ohio State University,2003,2003,16,9.8,2,2,0,0.1,0.8,0.405,0.405,,0.333,0,-0.002
89,2011,NBA,1,9,CHA,Kemba Walker,21.051,G,us,University of Connecticut,2012,2019,605,34.1,19.8,3.8,5.5,1.3,0.4,0.418,0.452,0.357,0.835,48.5,0.113
415,2015,NBA,1,15,ATL,Kelly Oubre,19.203,F,us,University of Kansas,2016,2019,292,22.1,9.4,3.7,0.8,0.8,0.4,0.424,0.5,0.321,0.778,8.3,0.062
201,2013,NBA,1,13,DAL,Kelly Olynyk,22.075,C-F,ca,Gonzaga University,2014,2019,433,21.6,9.9,4.9,1.9,0.7,0.5,0.478,0.55,0.367,0.765,24.9,0.128
239,2003,NBA,2,43,MIL,Keith Bogans,23.05,G-F,us,University of Kentucky,2004,2014,671,21.6,6.3,2.7,1.3,0.6,0.1,0.394,0.442,0.353,0.716,20.4,0.068
834,2011,NBA,2,48,ATL,Keith Benson,22.319,C,us,Oakland University,2012,2012,3,3,0,1,0,0,0,0,0,,,0,-0.005
737,2018,NBA,2,48,MIN,Keita Bates-Diop,22.155,F,us,Ohio State University,2019,2019,30,16.8,5,2.8,0.6,0.6,0.5,0.423,0.522,0.25,0.643,0.3,0.032
545,2001,NBA,1,11,BOS,Kedrick Brown,20.106,G,us,Okaloosa-Walton Community College,2002,2005,143,13.5,3.6,2.4,0.7,0.6,0.2,0.405,0.471,0.274,0.64,3,0.074
933,2016,NBA,2,54,ATL,Kay Felder,21.092,G,us,Oakland University,2017,2018,58,9.1,3.8,1,1.3,0.4,0.1,0.364,0.385,0.268,0.754,-0.4,-0.041
41,2011,NBA,1,15,IND,Kawhi Leonard,19.364,F,us,San Diego State University,2012,2019,467,30.8,17.7,6.3,2.4,1.8,0.7,0.495,0.538,0.383,0.848,65.8,0.219
99,2015,NBA,1,1,MIN,Karl-Anthony Towns,19.227,C-F,us,University of Kentucky,2016,2019,323,34.4,22.3,11.9,2.6,0.8,1.5,0.537,0.572,0.392,0.836,45.4,0.196
597,2002,NBA,1,20,TOR,Kareem Rush,21.244,G,us,University of Missouri,2003,2010,346,17.2,6.4,1.7,1,0.4,0.2,0.4,0.425,0.358,0.703,1.7,0.013
766,2000,NBA,2,50,UTA,Kaniel Dickens,21.348,F,us,University of Idaho,2004,2008,19,4.5,1.2,0.6,0.1,0.1,0.1,0.4,0.455,0.333,0.75,0.1,0.055
660,2017,NBA,2,53,BOS,Kadeem Allen,24.164,G,us,University of Arizona,2018,2019,37,14.1,5.6,1.7,2.4,0.5,0.2,0.436,0.466,0.362,0.778,0.9,0.08
627,2014,NBA,2,32,PHI,K.J. McDaniels,21.142,G-F,us,Clemson University,2015,2017,148,14.1,5.3,2.2,0.6,0.5,0.6,0.412,0.479,0.29,0.776,1.3,0.03
288,2014,NBA,1,16,CHI,Jusuf Nurkic,19.312,C,ba,,2015,2019,310,22.9,11.6,8,1.9,0.8,1.3,0.491,0.498,0.071,0.666,16.4,0.111
423,2015,NBA,1,10,MIA,Justise Winslow,19.095,F,us,Duke University,2016,2019,230,28.2,8.9,5.3,2.7,1,0.4,0.419,0.448,0.343,0.644,7.8,0.057
693,2004,NBA,2,40,BOS,Justin Reed,22.165,F,us,University of Mississippi,2005,2007,136,10.6,3.5,1.4,0.5,0.2,0.1,0.404,0.407,0,0.752,0.5,0.016
847,2017,NBA,1,16,CHI,Justin Patton,20.013,C,us,Creighton University,2018,2019,4,6.3,1.8,1.5,0.8,0.8,0,0.333,0.429,0,0.5,0,0.09
515,2017,NBA,1,15,POR,Justin Jackson,22.092,G-F,us,University of North Carolina,2018,2019,149,20.9,7,2.7,1.1,0.4,0.2,0.445,0.544,0.335,0.765,3.9,0.059
1124,2018,NBA,2,43,DEN,Justin Jackson,21.128,F,ca,University of Maryland,,,,,,,,,,,,,,,
920,2011,NBA,2,32,CLE,Justin Harper,21.302,F,us,University of Richmond,2012,2017,22,6.8,2,0.8,0.2,0.1,0.1,0.34,0.417,0.276,0.333,-0.3,-0.093
520,2012,NBA,2,45,PHI,Justin Hamilton,22.094,C,us,Louisiana State University,2014,2017,113,17.4,6.1,3.6,0.8,0.5,0.6,0.464,0.56,0.309,0.798,3.7,0.091
492,2015,NBA,1,21,DAL,Justin Anderson,21.223,G,us,University of Virginia,2016,2019,216,13.2,5.3,2.6,0.7,0.4,0.3,0.419,0.523,0.302,0.778,4.7,0.079
274,2014,NBA,1,7,LAL,Julius Randle,19.214,F-C,us,University of Kentucky,2015,2019,311,28.5,15.4,8.9,2.7,0.6,0.5,0.502,0.523,0.307,0.722,17.8,0.096
813,2005,NBA,1,20,DEN,Julius Hodge,21.228,G,us,North Carolina State University,2006,2007,23,4.3,1.2,0.7,0.8,0.3,0,0.44,0.44,,0.5,0,0.003
514,2007,NBA,1,13,NOK,Julian Wright,20.044,F,us,University of Kansas,2008,2011,231,13.2,3.9,2.3,0.8,0.6,0.3,0.499,0.519,0.262,0.584,3.9,0.061
1095,2015,NBA,2,39,CHO,Juan Pablo Vaulet,19.099,F,ar,,,,,,,,,,,,,,,,
474,2016,NBA,1,15,DEN,Juan Hernangomez,20.274,F,es,,2017,2019,157,15.8,5.1,3.2,0.6,0.4,0.2,0.437,0.528,0.366,0.764,5.1,0.1
449,2002,NBA,1,17,WAS,Juan Dixon,23.266,G,us,University of Maryland,2003,2009,436,19.5,8.4,1.9,1.8,0.8,0.1,0.413,0.442,0.341,0.833,6.1,0.034
616,2002,NBA,2,40,WAS,Juan Carlos Navarro,22.018,G,es,,2008,2008,82,25.8,10.9,2.6,2.2,0.6,0,0.402,0.455,0.361,0.849,1.4,0.031
126,2009,NBA,1,17,PHI,Jrue Holiday,19.018,G,us,"University of California, Los Angeles",2010,2019,652,33.1,15.6,3.8,6.4,1.5,0.5,0.452,0.486,0.355,0.784,39.1,0.087
969,2000,NBA,2,47,SEA,Josip Sesar,,,,,,,,,,,,,,,,,,,
78,2004,NBA,1,17,ATL,Josh Smith,18.206,F,us,,2005,2018,894,32.4,14.5,7.4,3.1,1.2,1.9,0.452,0.48,0.285,0.632,51,0.084
948,2011,NBA,2,49,MEM,Josh Selby,20.093,G,us,University of Kansas,2012,2013,38,7.8,2.2,0.5,0.9,0.2,0,0.33,0.384,0.143,0.72,-0.7,-0.113
299,2015,NBA,2,40,MIA,Josh Richardson,21.288,G,us,University of Tennessee,2016,2019,259,30.7,12.1,3.2,2.9,1.1,0.7,0.425,0.467,0.368,0.821,15.7,0.095
630,2018,NBA,1,20,MIN,Josh Okogie,19.298,G,ng,Georgia Institute of Technology,2019,2019,74,23.7,7.7,2.9,1.2,1.2,0.4,0.386,0.464,0.279,0.728,1.2,0.034
266,2007,NBA,2,37,POR,Josh McRoberts,20.125,F,us,Duke University,2008,2018,433,19.1,5.4,3.9,2.1,0.5,0.4,0.463,0.514,0.34,0.705,18.5,0.107
966,2017,NBA,1,4,PHO,Josh Jackson,20.137,F-G,us,University of Kansas,2018,2019,156,25.3,12.3,4.5,1.9,1,0.6,0.415,0.455,0.294,0.65,-2.4,-0.029
682,2014,NBA,1,29,OKC,Josh Huestis,22.195,F,us,Stanford University,2016,2018,76,14.1,2.5,2.4,0.3,0.2,0.6,0.346,0.4,0.312,0.24,0.7,0.03
135,2003,NBA,1,29,DAL,Josh Howard,23.064,F-G,us,Wake Forest University,2004,2013,507,30.3,14.3,5.7,1.6,1,0.5,0.448,0.471,0.332,0.77,38,0.119
466,2017,NBA,1,30,UTA,Josh Hart,22.114,G,us,Villanova University,2018,2019,130,24.4,7.9,3.9,1.3,0.9,0.4,0.435,0.53,0.361,0.695,5.5,0.083
581,2011,NBA,2,45,NOH,Josh Harrellson,22.136,C,us,University of Kentucky,2012,2014,75,11.8,3.5,3,0.3,0.4,0.5,0.438,0.497,0.347,0.629,2.1,0.116
196,2004,NBA,1,6,ATL,Josh Childress,21.01,G-F,us,Stanford University,2005,2014,391,26.7,9.1,4.7,1.6,0.9,0.5,0.522,0.548,0.329,0.779,25.7,0.118
402,2006,NBA,1,23,NJN,Josh Boone,21.224,F-C,us,University of Connecticut,2007,2010,256,17.5,5.2,4.9,0.5,0.4,0.7,0.544,0.544,,0.445,9.1,0.097
718,2015,NBA,2,43,IND,Joseph Young,23.003,G,us,University of Oregon,2016,2018,127,8.5,3.4,1,0.9,0.3,0,0.393,0.438,0.296,0.768,0.4,0.016
927,2001,NBA,1,21,BOS,Joseph Forte,20.101,G,us,University of North Carolina,2002,2003,25,5,1.2,0.7,0.7,0.2,0,0.234,0.268,0,0.8,-0.4,-0.166
623,2011,NBA,2,36,NJN,Jordan Williams,20.26,F,us,University of Maryland,2012,2012,43,14.8,4.6,3.6,0.3,0.5,0.3,0.507,0.507,,0.652,1.3,0.101
705,2015,NBA,2,33,BOS,Jordan Mickey,20.356,F,us,Louisiana State University,2016,2018,64,7.5,2.4,2,0.3,0.1,0.4,0.449,0.496,0.118,0.605,0.5,0.05
647,2014,NBA,2,58,SAS,Jordan McRae,23.096,G,us,University of Tennessee,2016,2019,86,10.6,4.9,1.2,0.9,0.3,0.2,0.427,0.46,0.352,0.784,1,0.051
286,2009,NBA,1,8,NYK,Jordan Hill,21.339,C-F,us,University of Arizona,2010,2017,409,18.8,7.9,5.8,0.8,0.4,0.7,0.497,0.499,0.136,0.699,16.4,0.102
548,2011,NBA,1,26,DAL,Jordan Hamilton,20.265,G-F,us,University of Texas at Austin,2012,2016,151,13.9,5.9,2.8,0.8,0.5,0.2,0.408,0.451,0.357,0.67,3,0.069
316,2006,NBA,1,26,LAL,Jordan Farmar,19.215,G,us,"University of California, Los Angeles",2007,2017,504,19.5,7.7,1.9,2.9,0.8,0.1,0.423,0.463,0.374,0.739,13.9,0.068
445,2010,NBA,1,27,NJN,Jordan Crawford,21.249,G,us,Xavier University,2011,2018,281,24.4,12.2,2.5,3.1,0.7,0.1,0.411,0.458,0.317,0.826,6.3,0.044
374,2014,NBA,2,46,WAS,Jordan Clarkson,22.024,G,us,University of Missouri,2015,2019,382,27.6,14.7,3.2,2.7,0.9,0.1,0.445,0.496,0.335,0.815,10.5,0.048
502,2017,NBA,2,38,CHI,Jordan Bell,22.172,F,us,University of Oregon,2018,2019,125,12.8,3.9,3.1,1.4,0.4,0.9,0.57,0.58,0,0.647,4.5,0.136
716,2014,NBA,1,22,MEM,Jordan Adams,19.358,G,us,"University of California, Los Angeles",2015,2016,32,8.2,3.2,0.9,0.6,0.6,0.2,0.402,0.409,0.385,0.607,0.4,0.07
958,2009,NBA,1,6,MIN,Jonny Flynn,20.144,G,us,Syracuse University,2010,2012,163,22.9,9.2,1.9,3.9,0.7,0,0.4,0.42,0.338,0.809,-1.1,-0.015
506,2017,NBA,1,6,ORL,Jonathan Isaac,19.267,F,us,Florida State University,2018,2019,102,24.8,8.5,5,1,0.9,1.3,0.419,0.484,0.327,0.806,4.2,0.08
101,2011,NBA,1,5,TOR,Jonas Valanciunas,19.052,C,lt,,2013,2019,489,25.2,12.1,8.5,0.8,0.4,1,0.558,0.565,0.357,0.786,45.3,0.177
195,2009,NBA,2,39,DET,Jonas Jerebko,22.121,F,se,,2010,2019,635,17.8,6.2,4,0.8,0.5,0.2,0.457,0.507,0.363,0.77,25.8,0.109
620,2017,NBA,2,36,PHI,Jonah Bolden,21.177,F,au,,2019,2019,44,14.5,4.7,3.8,0.9,0.4,0.9,0.494,0.697,0.354,0.481,1.4,0.106
331,2011,NBA,2,40,MIL,Jon Leuer,22.045,F,us,University of Wisconsin,2012,2019,377,15.8,6.4,3.8,0.8,0.4,0.3,0.484,0.52,0.328,0.767,13.2,0.107
1068,2011,NBA,2,51,POR,Jon Diebler,23.006,G,us,Ohio State University,,,,,,,,,,,,,,,
519,2009,NBA,2,38,POR,Jon Brockman,22.103,F,us,University of Washington,2010,2012,150,10.5,2.1,3.1,0.3,0.2,0.1,0.488,0.49,0,0.618,3.7,0.113
758,2014,NBA,2,36,MIL,Johnny O'Bryant III,21.03,F-C,us,Louisiana State University,2015,2018,147,11.5,3.5,2.4,0.5,0.2,0.1,0.402,0.406,0.36,0.663,0.2,0.006
105,2010,NBA,1,1,WAS,John Wall,19.296,G,us,University of Kentucky,2011,2019,573,35.9,19,4.3,9.2,1.7,0.7,0.433,0.457,0.324,0.781,44.3,0.104
148,2002,NBA,1,26,SAS,John Salmons,22.202,G,us,University of Miami,2003,2015,895,26.4,9.3,2.9,2.4,0.8,0.3,0.431,0.457,0.366,0.799,33.9,0.069
550,2012,NBA,1,23,ATL,John Jenkins,21.12,G,us,Vanderbilt University,2013,2019,171,12.8,5,1.5,0.8,0.2,0.1,0.441,0.503,0.367,0.847,3,0.065
251,2012,NBA,1,14,MIL,John Henson,21.188,C-F,us,University of North Carolina,2013,2019,405,20.1,7.8,5.4,1.1,0.5,1.5,0.539,0.544,0.273,0.572,19.3,0.114
361,2017,NBA,1,19,ATL,John Collins,19.277,F,us,Wake Forest University,2018,2019,135,26.8,14.6,8.4,1.6,0.5,0.9,0.566,0.605,0.346,0.743,11.4,0.152
465,2005,NBA,1,25,SEA,Johan Petro,19.157,C,fr,,2006,2013,473,15.4,4.7,3.9,0.5,0.4,0.5,0.462,0.464,0.154,0.678,5.5,0.037
473,2013,NBA,2,55,MEM,Joffrey Lauvergne,21.276,C-F,fr,,2015,2018,208,13.6,5.6,3.8,0.9,0.3,0.2,0.479,0.52,0.285,0.719,5.2,0.089
422,2005,NBA,1,16,TOR,Joey Graham,23.023,F,us,Oklahoma State University,2006,2011,377,16.2,5.9,2.8,0.5,0.4,0.1,0.483,0.503,0.3,0.815,7.8,0.061
555,2008,NBA,2,33,POR,Joey Dorsey,24.199,F,us,University of Memphis,2009,2015,130,11.4,2.6,3.9,0.4,0.5,0.3,0.534,0.536,0,0.375,2.9,0.092
218,2000,NBA,1,9,HOU,Joel Przybilla,20.267,C,us,University of Minnesota,2001,2013,592,19.8,3.9,6.2,0.4,0.3,1.4,0.552,0.553,0,0.557,23,0.094
536,2006,NBA,1,30,POR,Joel Freeland,19.146,F-C,gb,,2013,2015,151,12.1,3.2,3.4,0.4,0.2,0.4,0.459,0.461,0,0.728,3.2,0.084
281,2014,NBA,1,3,PHI,Joel Embiid,20.107,C,cm,University of Kansas,2017,2019,158,30.7,24.3,11.4,3.2,0.7,2,0.481,0.526,0.315,0.788,16.8,0.166
733,2016,NBA,2,52,UTA,Joel Bolomboy,22.152,F,ua,Weber State University,2017,2018,18,5.1,1.7,1.5,0.1,0.2,0.1,0.545,0.647,0.2,0.5,0.3,0.132
23,2001,NBA,1,10,BOS,Joe Johnson,20.003,G-F,us,University of Arkansas,2002,2018,1276,34.7,16,4,3.9,0.8,0.2,0.441,0.472,0.371,0.802,82.8,0.09
378,2014,NBA,2,33,CLE,Joe Harris,22.299,G,us,University of Virginia,2015,2019,262,22.6,9.4,2.8,1.5,0.4,0.2,0.475,0.539,0.427,0.797,10.4,0.085
825,2008,NBA,2,58,LAL,Joe Crawford,22.015,F,us,University of Kentucky,2009,2009,2,11.5,4.5,2,0.5,0.5,0,0.3,0.333,0.25,1,0,0.037
699,2008,NBA,1,8,MIL,Joe Alexander,21.188,F,tw,West Virginia University,2009,2010,67,11.1,4.2,1.8,0.7,0.2,0.4,0.41,0.426,0.34,0.698,0.5,0.03
209,2009,NBA,2,41,MIL,Jodie Meeks,21.314,G,us,University of Kentucky,2010,2019,539,22.5,9.3,2.1,1.1,0.8,0.1,0.42,0.471,0.373,0.879,24.3,0.096
47,2007,NBA,1,9,CHI,Joakim Noah,22.128,C,us,University of Florida,2008,2019,667,27.9,8.8,9.1,2.8,0.8,1.3,0.491,0.493,0,0.7,61.8,0.16
461,2002,NBA,1,16,PHI,Jiri Welsch,22.156,G,cz,,2003,2006,247,18.6,6.1,2.4,1.5,0.8,0.1,0.403,0.425,0.343,0.752,5.7,0.059
39,2011,NBA,1,30,CHI,Jimmy Butler,21.287,F-G,us,Marquette University,2012,2019,523,32.9,16.7,4.9,3.5,1.6,0.5,0.454,0.486,0.341,0.835,66.1,0.184
577,2011,NBA,1,10,MIL,Jimmer Fredette,22.123,G,us,Brigham Young University,2012,2019,241,13.3,6,1,1.4,0.4,0,0.409,0.434,0.372,0.879,2.2,0.033
851,2018,NBA,2,32,MEM,Jevon Carter,22.286,G,us,West Virginia University,2019,2019,39,14.8,4.4,1.7,1.8,0.7,0.3,0.303,0.265,0.333,0.813,0,-0.003
677,2001,NBA,1,22,ORL,Jeryl Sasser,22.14,G,us,Southern Methodist University,2002,2003,82,12.9,2.5,2.3,0.8,0.6,0.1,0.303,0.305,0.295,0.687,0.7,0.032
264,2008,NBA,1,11,IND,Jerryd Bayless,19.315,G,us,University of Arizona,2009,2019,586,21.3,8.4,2.1,2.9,0.6,0.1,0.411,0.436,0.361,0.818,18.6,0.072
793,2018,NBA,1,13,LAC,Jerome Robinson,21.124,G,us,Boston College,2019,2019,33,9.7,3.4,1.2,0.6,0.3,0.1,0.4,0.491,0.316,0.667,0.1,0.012
579,2000,NBA,1,11,BOS,Jerome Moiso,22.019,F-C,fr,"University of California, Los Angeles",2001,2005,145,9.6,2.7,2.7,0.3,0.3,0.5,0.489,0.494,0,0.593,2.1,0.074
599,2010,NBA,2,44,MIL,Jerome Jordan,23.274,C,jm,University of Tulsa,2012,2015,65,7.6,2.8,2,0.3,0.1,0.3,0.528,0.528,,0.852,1.7,0.168
807,2003,NBA,2,33,MIA,Jerome Beasley,23.045,F,us,University of North Dakota,2004,2004,2,2.5,1,0.5,0,0,0,0.333,0.333,,,0,-0.117
821,2007,NBA,2,36,GSW,Jermareo Davidson,22.23,F,us,University of Alabama,2008,2009,52,8.3,3.1,1.8,0.3,0.2,0.3,0.425,0.425,,0.578,0,0
